cell,seed,run,w_vic,feat,probe,spearman,pearson,ap,mae
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,emb32,knn,0.8577714148246507,0.8567092822547842,0.16757372944413199,0.3285488390482374
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,emb32,ridge,0.8773332778249585,0.8732128491567599,0.259230841255094,0.30823630491535664
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca1,knn,0.711016090737546,0.6988672412165189,0.045441394958402784,0.48149110180807253
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca1,ridge,0.7783159100490076,0.6456457879530069,0.0771644845269715,0.5227951458674555
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca16,knn,0.8508564083621937,0.8503159588610648,0.1439731140620166,0.33655275677889485
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca16,ridge,0.8596615954521607,0.8571878117365301,0.20419329189755578,0.3290101597381062
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca2,knn,0.8180765288172385,0.8255747808434145,0.1147087041327697,0.37040054308393433
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca2,ridge,0.8231843113050132,0.804587331839367,0.1485982893358232,0.394105349395652
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca32,knn,0.8577696262274962,0.8567093386930649,0.16757480773289918,0.32854751212546934
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca32,ridge,0.8773332778249585,0.8732128491567597,0.259230841255094,0.3082363049153567
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca4,knn,0.8443771570395929,0.8452950484548178,0.14145071281084862,0.34506264115943014
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca4,ridge,0.8409150309753133,0.8294484979712236,0.19404205445036188,0.3664213343729529
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca8,knn,0.8505617826046128,0.849895403479808,0.15594968712736296,0.33721688933683464
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pca8,ridge,0.8535449209677385,0.8509586347644911,0.20226236305974551,0.338608608954919
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pred1,knn,0.8332619707416348,0.8223030422541674,0.09007131235420754,0.3661861695998345
E_w10,2,outputs/rank_v1/E_w10/fold0_seed2,10.0,pred1,ridge,0.8780848538636352,0.8706095195590262,0.2595028054622155,0.3097297627085372
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,emb32,knn,0.872655425334799,0.8691163297705707,0.18939715592802808,0.3126895882880638
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,emb32,ridge,0.878730148511321,0.875158671812499,0.24196345959358545,0.30537724124137544
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca1,knn,0.8314209212635995,0.8143813335026178,0.06499693000579518,0.37195549241566883
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca1,ridge,0.8742488097133451,0.8647430725300536,0.11950768834437459,0.32315635277111554
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca16,knn,0.8726946257531227,0.8691299080721759,0.18818048053923433,0.31271733457806344
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca16,ridge,0.8785182163883694,0.8746712100540868,0.2444604666781327,0.3056588351391825
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca2,knn,0.8688178644450741,0.8644433678392884,0.15148768997174994,0.3185565505064842
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca2,ridge,0.8744675085683904,0.8660555720369966,0.13283086542781203,0.3224378972592099
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca32,knn,0.872660045287186,0.8691187939907437,0.18938979263660616,0.3126879726265125
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca32,ridge,0.878730148511321,0.8751586718124988,0.24196345959358545,0.3053772412413749
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca4,knn,0.871581258225097,0.8677082677538821,0.17077140427636645,0.3145571066618892
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca4,ridge,0.8784201046768699,0.8740200240647122,0.2176564042837342,0.30556140354048433
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca8,knn,0.8724737570640241,0.868857027015377,0.1873988273056317,0.3131236191320924
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pca8,ridge,0.8788490955333068,0.8750855175636967,0.24753382507776897,0.3052085324457054
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pred1,knn,0.8349160573579782,0.8254743931127521,0.12445566870399147,0.36161142870045654
A_base,3,outputs/rank_v2/A_base/fold0_seed3,0.0,pred1,ridge,0.8787890974148895,0.8717825365568213,0.24836583476080631,0.30815897737876075
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,emb32,knn,0.8720425692108633,0.8687132205273858,0.2041789112865861,0.3131042213251979
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,emb32,ridge,0.8791193420280292,0.87587145848983,0.2405605668110332,0.30481449164747687
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca1,knn,0.8041256080708686,0.782219727091664,0.022235535629464735,0.40427935565583867
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca1,ridge,0.8510447730191311,0.8407478199100138,0.02663386124926389,0.3499251883088736
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca16,knn,0.8719441727485918,0.8685811057842688,0.1974208696568023,0.3133320736707552
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca16,ridge,0.8787388351838994,0.8752050682589452,0.2416365447765,0.305136761593476
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca2,knn,0.8618520466275095,0.8591251994149116,0.14697163304313218,0.32607404071704615
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca2,ridge,0.8683123860421746,0.8589842118928828,0.11473351144742888,0.33530377761115415
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca32,knn,0.8720411369897463,0.8687097218313482,0.2041381725290733,0.3131188267923869
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca32,ridge,0.8791193420280292,0.87587145848983,0.2405605668110332,0.30481449164747687
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca4,knn,0.8709397617799307,0.8672590565506357,0.18150090454938403,0.3144907813808478
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca4,ridge,0.8779682417443743,0.8728585634446868,0.1816675104840802,0.30861954663906066
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca8,knn,0.8716080405938267,0.8682199180079413,0.19814003353632675,0.3138226959578373
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pca8,ridge,0.8786320880829865,0.8749074166161299,0.24392383613436389,0.3057101750375284
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pred1,knn,0.835008192619848,0.8253941253135761,0.10716025462460088,0.36242810340788323
A_base,4,outputs/rank_v2/A_base/fold0_seed4,0.0,pred1,ridge,0.8787014001406386,0.8708837567276526,0.2412466479170336,0.30905266621054883
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,emb32,knn,0.869985645623349,0.8667791380821172,0.19201362536095234,0.3172195440674689
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,emb32,ridge,0.8797323817057183,0.8760281631731139,0.25673152361350104,0.3040943384078358
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca1,knn,0.8190090205605406,0.8071759028981168,0.08662041807247563,0.3833919559642639
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca1,ridge,0.8671238217082762,0.8579628711013614,0.2494314858830839,0.3284140586771831
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca16,knn,0.869096935163457,0.8659236261860773,0.20301511676551526,0.3181317109281167
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca16,ridge,0.8770806688938277,0.8732845980207762,0.2576778443255129,0.30797933940986455
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca2,knn,0.857010073002741,0.8568805611911274,0.1765834510821978,0.3297381981605666
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca2,ridge,0.8652170970950835,0.8611526117624065,0.2523153488630088,0.32363061029842305
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca32,knn,0.8699858225183641,0.8667782104306074,0.19191496238725603,0.3172192432405955
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca32,ridge,0.8797323817057183,0.8760281631731139,0.25673152361350104,0.3040943384078357
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca4,knn,0.8639576043066224,0.8624741395348661,0.1636945989373699,0.3222208260642303
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca4,ridge,0.8677105151552494,0.864271105727954,0.2545442828650991,0.32044546318839223
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca8,knn,0.8684857852854402,0.8659628245348863,0.1969206506905996,0.3186227564195925
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pca8,ridge,0.8709095070223192,0.8676422966290895,0.2560434133461448,0.31568517849161765
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pred1,knn,0.8329651721173571,0.8246786226745311,0.1203669040267743,0.3653977998828099
C_w1,3,outputs/rank_v2/C_w1/fold0_seed3,1.0,pred1,ridge,0.8793652834558244,0.8720571525940191,0.2595064725156306,0.3076378611613282
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,emb32,knn,0.8658133834098535,0.8641790448314286,0.2340665795293278,0.31946511972268776
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,emb32,ridge,0.8781466791890055,0.8740162008557059,0.2398182418292003,0.305976333358277
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca1,knn,0.8129694578052383,0.8006839706317419,0.07838719549177915,0.3884651817168626
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca1,ridge,0.861285708167592,0.8480161488362171,0.22677673055111564,0.34053619335428476
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca16,knn,0.8648056523739833,0.8633738848777484,0.24328598958758035,0.32072145700909405
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca16,ridge,0.870626223211394,0.8672082150275509,0.24052280173857832,0.3151040936034081
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca2,knn,0.8504880203274523,0.8503672127421142,0.15619826163734363,0.3375249905609992
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca2,ridge,0.8621444376429982,0.8566325232136616,0.22803336177106642,0.33178574698245034
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca32,knn,0.8658069180913079,0.8641756172609472,0.23409574256015567,0.3194712821812552
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca32,ridge,0.8781466791890055,0.8740162008557057,0.2398182418292003,0.3059763333582771
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca4,knn,0.8641066495534737,0.8618386369861242,0.21968583272302983,0.3227568398531244
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca4,ridge,0.8646092563825776,0.858919376190476,0.2283118558105873,0.3274265833977942
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca8,knn,0.8669108014459079,0.8648605649246923,0.20325420380755627,0.31905943794799974
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pca8,ridge,0.8684048806734685,0.8650203787201671,0.23241676365891498,0.31924768024020533
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pred1,knn,0.8351908012360739,0.8251734419817756,0.13389993997891095,0.36454764792014654
C_w1,4,outputs/rank_v2/C_w1/fold0_seed4,1.0,pred1,ridge,0.8783505266165361,0.8702658832884829,0.2482533373998631,0.3096564531619752
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,emb32,knn,0.8607853854703886,0.8600875899611631,0.20244096552365692,0.3252570226401933
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,emb32,ridge,0.8780750896076519,0.8741815802486234,0.25057687833214587,0.30676627488984604
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca1,knn,0.8137378051790212,0.7994221578092927,0.0692246326116719,0.3897040956635335
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca1,ridge,0.8596765996873637,0.8435352055495273,0.20119016261968814,0.3511342565990262
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca16,knn,0.8602506918377311,0.8591562022325052,0.2010082846036335,0.32670184789705303
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca16,ridge,0.873081034013816,0.8690539224683387,0.23569886468040413,0.3141556239061595
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca2,knn,0.8535536899321643,0.8519802917009822,0.14178766191050718,0.3360761685602136
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca2,ridge,0.8640493399579682,0.8613966625201437,0.21497880888849147,0.3264131704786167
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca32,knn,0.8607869289825198,0.8600862046952309,0.2024683699023988,0.325262710240235
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca32,ridge,0.8780750896076519,0.8741815802486235,0.25057687833214587,0.3067662748898461
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca4,knn,0.8624842793583084,0.8605107822010774,0.1757078493702131,0.32566560326775634
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca4,ridge,0.8672494219503908,0.8647805072810247,0.22593378017415405,0.32152855880772613
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca8,knn,0.8595814535663204,0.8585787529040159,0.1897288868292216,0.32783767583847345
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pca8,ridge,0.8688575286693794,0.865868937392507,0.23089109751009845,0.31908340962535997
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pred1,knn,0.830359026649909,0.8205695762191023,0.10260907153539651,0.3679073995797232
D_w3,3,outputs/rank_v2/D_w3/fold0_seed3,3.0,pred1,ridge,0.8786920099684432,0.8713250966252779,0.2468023851850331,0.3090293926578178
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,emb32,knn,0.861622625653072,0.8584803021047029,0.19017170984617798,0.32523573764172836
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,emb32,ridge,0.8768669964644669,0.8725838183013961,0.25085302397824993,0.30834127942825673
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca1,knn,0.8080620531718907,0.7942129877845511,0.04341803280828604,0.39384727649043827
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca1,ridge,0.8496311412877666,0.8024572463615401,0.09974462299602298,0.38963118873528546
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca16,knn,0.8608126403568459,0.8579414458664868,0.20414290208095012,0.3262785086794574
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca16,ridge,0.8684979590426206,0.865363576991935,0.23193319845802032,0.31769373913173016
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca2,knn,0.8525016407009203,0.8517258578470659,0.17580791816423802,0.33577004729965865
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca2,ridge,0.8618064703869983,0.8410665669417142,0.1845816900759405,0.3514222840348843
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca32,knn,0.861620824164913,0.8584754631004221,0.1900413338455032,0.3252402946277656
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca32,ridge,0.8768669964644669,0.8725838183013959,0.25085302397824993,0.30834127942825673
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca4,knn,0.8629579913900327,0.8608906829756902,0.18732451872010433,0.32402229954068473
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca4,ridge,0.8669971026032541,0.8580678479797338,0.21817977816292744,0.32862073381461054
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca8,knn,0.8637301956492258,0.8611652420912148,0.2071467572488413,0.32344338835515785
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pca8,ridge,0.8656687657266473,0.8609181603570377,0.22102015183522755,0.32452984025041165
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pred1,knn,0.8342574448553477,0.824142022428152,0.1294787017136903,0.36548884665748205
D_w3,4,outputs/rank_v2/D_w3/fold0_seed4,3.0,pred1,ridge,0.8777304290407122,0.8694310121920186,0.2527204202016866,0.3109528362905826
