sweep_id,config,bootstrap,embedding,embedding_label,n_rows,input_dim,pprop_edge,n_positive,positive_rate,n_components,pca_explained_variance,pearson,spearman,r2,average_precision,auc,pearson_oob,spearman_oob,r2_oob,average_precision_oob,auc_oob
lyc0lh2d,cfg1,boot05,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7650654315948486,0.978031434312992,0.9802772246189704,0.9325490436427742,0.9999999999999998,1.0,0.7159062100034386,0.7285011615760746,0.5088124851452058,0.06271331086742624,0.6948863693296384
lyc0lh2d,cfg1,boot05,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7601208686828613,0.9781069477599891,0.9804876267602121,0.9328068164282123,1.0,1.0,0.7180755508553356,0.7317268103692882,0.5116827422825736,0.05671307082015825,0.6966503800709697
lyc0lh2d,cfg1,boot05,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6337250471115112,0.9842976931196308,0.9885617243375477,0.9647156811615898,0.9999999999999997,1.0,0.8625666593508412,0.8632300014760781,0.7439329487040445,0.2617831813889233,0.8328821693412884
lyc0lh2d,cfg1,boot06,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.771943211555481,0.9778123253145692,0.9801335289864533,0.9236110536572453,0.9999999999999999,1.0,0.6706481861193835,0.6851853175263517,0.44441502236787833,0.044724549511996545,0.6823591511419469
lyc0lh2d,cfg1,boot06,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7648193836212158,0.9788346893598825,0.9810745840221998,0.9266104027984722,0.9999999999999999,1.0,0.688429683032595,0.7037914805786256,0.46615695904470855,0.05759873020894852,0.6998391491303338
lyc0lh2d,cfg1,boot06,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7694714665412903,0.9785494573356512,0.9809050464860205,0.9301079233251055,0.9999999999999999,1.0,0.7052570346638816,0.7198927164608973,0.4915202893601104,0.055050802329316514,0.6998877220517439
lyc0lh2d,cfg1,boot06,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7689170241355896,0.9788178234684888,0.9814117699510456,0.9322535704718705,1.0,1.0,0.7159945884072364,0.7319511783286566,0.5066919867520544,0.052570609355823375,0.6907456610262936
lyc0lh2d,cfg1,boot06,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7665618658065796,0.9788152979020286,0.9816217659131633,0.9366128384299017,1.0,1.0,0.7367338150678407,0.7515225209019081,0.5385909149944947,0.05209290139811826,0.6932848013137737
lyc0lh2d,cfg1,boot06,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6281294822692871,0.9842638177525027,0.9884766374537937,0.9645738831671863,0.9999999999999999,1.0,0.8618063879292858,0.8636303864997041,0.7426202236183653,0.2507058588854698,0.8395770008010683
lyc0lh2d,cfg1,boot07,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7669004201889038,0.9781693111954781,0.9803196839067266,0.9246710228372463,1.0,1.0,0.6770994888572424,0.6922107329878113,0.452246809670216,0.03869833733460075,0.6629922591984687
lyc0lh2d,cfg1,boot07,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7643527388572693,0.9779019731355448,0.9801230417274185,0.9279144517493823,1.0,1.0,0.6931685504247518,0.7075365165147446,0.4756854172204217,0.058558781208299146,0.6827625870963646
lyc0lh2d,cfg1,boot07,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7691527605056763,0.9786996819861331,0.9809221942325629,0.930155768819529,0.9999999999999999,1.0,0.7063168608099507,0.7213460577531596,0.49244372851761264,0.06134957083229179,0.7029592220316444
lyc0lh2d,cfg1,boot07,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7683156132698059,0.9782485738828582,0.9806881825943636,0.9339883203339955,1.0,1.0,0.7239829837720552,0.7375153328589599,0.5202778259166432,0.0623261577841533,0.7029027490520582
lyc0lh2d,cfg1,boot07,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7659041881561279,0.9789521397854174,0.9816869629625627,0.9368219543777524,0.9999999999999999,1.0,0.7381564920338112,0.7514496385081755,0.5403813087307028,0.06439179841102169,0.6928072208853187
lyc0lh2d,cfg1,boot07,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6239057779312134,0.9841969669889696,0.9886187608734378,0.9642525411305849,1.0000000000000002,1.0,0.8607133737097572,0.8611123684047293,0.7407352949119212,0.2567742255204181,0.8337777777356651
lyc0lh2d,cfg1,boot08,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7692019939422607,0.9774286801132526,0.9796555781454899,0.9248866984292687,0.9999999999999999,1.0,0.6767656869634818,0.6905415517891802,0.45375257194874064,0.04567594856152357,0.666644976052164
lyc0lh2d,cfg1,boot08,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7591307163238525,0.9773931851934613,0.9794870741987292,0.9283334762783201,0.9999999999999999,1.0,0.6942676309475129,0.7069887380380042,0.4785340189380839,0.047708607582130635,0.6765870867473055
lyc0lh2d,cfg1,boot08,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7644083499908447,0.9776346066709792,0.9797772993401518,0.9301650243390549,1.0000000000000002,1.0,0.7038184901640715,0.715536157617408,0.49181730053983885,0.05576868645502914,0.6819794627387182
lyc0lh2d,cfg1,boot08,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7633833289146423,0.9777316700319734,0.9799027804605711,0.9297812150580985,1.0,1.0,0.7017615572879029,0.7138957245506374,0.4886222521944169,0.05671328757923019,0.6970113073165506
lyc0lh2d,cfg1,boot08,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7605291604995728,0.9786394144964102,0.9811573308200201,0.9313524430856204,0.9999999999999999,1.0,0.7118584260983796,0.7258906699991621,0.5008813021566842,0.06155946960081156,0.7133174300937827
lyc0lh2d,cfg1,boot08,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6763440370559692,0.9844765215242284,0.9884209074800232,0.965298374728703,0.9999999999999999,1.0,0.8650561721215572,0.866816594922124,0.7482371459099981,0.2712524207709397,0.8282387117584774
lyc0lh2d,cfg1,boot09,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7772774696350098,0.9778772686670741,0.9800682913968602,0.9260426205623095,0.9999999999999998,1.0,0.6836253094969109,0.6980725664547209,0.46220892862477125,0.0487694059513097,0.6660108276041725
lyc0lh2d,cfg1,boot09,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7688981890678406,0.9778806639857687,0.9800257056282965,0.9285142473980516,0.9999999999999998,1.0,0.6956331153255096,0.7085144367735693,0.47945695493433504,0.061431170065540136,0.6921515871216877
lyc0lh2d,cfg1,boot09,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7736397981643677,0.9782175204191258,0.9802990959296495,0.9304586977349452,0.9999999999999999,1.0,0.7060766188475434,0.7194602804659166,0.49369625014405216,0.07099231319430718,0.697243630616589
lyc0lh2d,cfg1,boot09,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7730900049209595,0.9784449080493366,0.9807426399804652,0.9333265728496664,0.9999999999999999,1.0,0.720911936153839,0.734082012946885,0.5151413835608291,0.07317166942020517,0.7008806539514184
lyc0lh2d,cfg1,boot09,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7712744474411011,0.9782997324105532,0.9806591369964689,0.9354984048922543,1.0,1.0,0.7307623927885539,0.7432852626387685,0.5306225140440488,0.063407132001148,0.6999776192654726
lyc0lh2d,cfg1,boot09,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6497343182563782,0.98427387674849,0.988705748946316,0.9644791973967125,1.0,1.0,0.8617366197185583,0.8625645516469211,0.7425038310844749,0.24784455191864047,0.8355501149251192
lyc0lh2d,cfg2,boot00,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7738577127456665,0.9779932104748057,0.9800285236131676,0.9264295737728229,0.9999999999999998,1.0,0.6855150266190723,0.6997804916855533,0.46463751264454156,0.03756095472745225,0.6610116897409559
lyc0lh2d,cfg2,boot00,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7608353495597839,0.9780899312084623,0.9802864938353865,0.928775381154213,1.0000000000000002,1.0,0.6977828840205674,0.711319002205912,0.48184660376332,0.07695686666276647,0.7114836098428707
lyc0lh2d,cfg2,boot00,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7671886682510376,0.9781677961539523,0.9804644502627236,0.9332391830836779,1.0,1.0,0.7202343422863586,0.7341532115076207,0.514765421301087,0.049515112448199824,0.6991984627031621
lyc0lh2d,cfg2,boot00,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7669697999954224,0.9781804126902458,0.9806423257654693,0.9346988594987731,0.9999999999999999,1.0000000000000002,0.7269359862858239,0.7392486085650786,0.5250138064582084,0.06736278990103334,0.7047704080828943
lyc0lh2d,cfg2,boot00,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7615650296211243,0.978687303381638,0.9810165721508932,0.9355758052178467,0.9999999999999998,1.0,0.7320562744090986,0.7444555082026829,0.5315436122721517,0.06746309519383845,0.7199252661603033
lyc0lh2d,cfg2,boot00,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6000928282737732,0.9840580503013376,0.9884832964226322,0.9640401618259634,1.0,1.0,0.8594627384973602,0.8603269640285981,0.7385585333243242,0.25002171796366185,0.824922795585888
lyc0lh2d,cfg2,boot01,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.763394832611084,0.977781133865442,0.9800253266823985,0.9280270145550223,1.0,1.0,0.6932003635007105,0.7071692528592064,0.47613200335745953,0.04100679750298429,0.6766871580989252
lyc0lh2d,cfg2,boot01,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7529288530349731,0.9777488678065785,0.9801054421313352,0.9313635826592751,1.0,1.0,0.7100594021923516,0.722899595202177,0.5006655659034122,0.06244346656994258,0.7072395256658204
lyc0lh2d,cfg2,boot01,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7573201656341553,0.9782129034980258,0.9803123002299504,0.9326164024975342,1.0,1.0,0.7169768046037912,0.7298104871477722,0.5098412287800065,0.05747475135173716,0.7026495208004742
lyc0lh2d,cfg2,boot01,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7551782727241516,0.9787599816498782,0.9808083309176142,0.9335114719840021,1.0,1.0,0.7222760939439895,0.7366184806076672,0.51628289168962,0.06379914369121478,0.7006306354685985
lyc0lh2d,cfg2,boot01,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7503809928894043,0.9792230054569734,0.9814496267320875,0.9346124210100062,1.0,1.0,0.7283438405937299,0.7434054842032194,0.5241764760883874,0.053897795355218076,0.6938500404087384
lyc0lh2d,cfg2,boot01,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6086189150810242,0.9841599333272122,0.988590259743335,0.9642218070602506,1.0,1.0,0.8605176140648768,0.8614678731818817,0.7403935229228362,0.2503037235890261,0.8362232543648888
lyc0lh2d,cfg2,boot02,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7647242546081543,0.9774034234681103,0.9794371296375299,0.9263526169723671,0.9999999999999999,1.0,0.6839845020704017,0.6982870923502609,0.46397234014417466,0.04007150342342114,0.6875242139151932
lyc0lh2d,cfg2,boot02,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7579041719436646,0.9783548021149863,0.9802914479007889,0.9284973937060295,0.9999999999999998,1.0,0.6963886119980974,0.710827083257864,0.4791995082879025,0.049587308078227824,0.6892479308065765
lyc0lh2d,cfg2,boot02,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.765056312084198,0.9777007636270969,0.9796804960139678,0.9299919443916154,0.9999999999999999,1.0,0.703247218515644,0.7168404997960062,0.49077272662583615,0.05651367586816761,0.7060167340524653
lyc0lh2d,cfg2,boot02,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.762650728225708,0.9777123633734428,0.979945484406395,0.9314363136668645,0.9999999999999999,1.0,0.7105292028826293,0.7239400752684801,0.501447484931995,0.05791229152127471,0.6939545533223013
lyc0lh2d,cfg2,boot02,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7583556175231934,0.9780228475620625,0.9802917938851968,0.9325774995835824,1.0,1.0,0.7165026430404939,0.7299952271487201,0.5096448869050916,0.06224110960034508,0.6936348319273875
lyc0lh2d,cfg2,boot02,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.614305853843689,0.9840631939842236,0.9886549258769288,0.9639524877539554,1.0,1.0,0.8592925640365213,0.8604532444266818,0.738280215641965,0.24576957641069969,0.8363325996978459
lyc0lh2d,cfg2,boot03,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7676128149032593,0.9772478253673661,0.9792949277254046,0.9277875811047175,1.0,1.0,0.6911411175008515,0.7041941311373208,0.4744104107619116,0.04592092124978481,0.6770786669790052
lyc0lh2d,cfg2,boot03,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7614947557449341,0.977695574348575,0.9799046304453993,0.9306138460737979,0.9999999999999999,1.0,0.7060774202694388,0.7187241391294212,0.49500394673203374,0.07012456959152236,0.7111606905233581
lyc0lh2d,cfg2,boot03,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7663863897323608,0.9777924689237757,0.9800698271981887,0.9333922745530261,1.0,1.0,0.7203971101515514,0.7316839368429529,0.5159578469187354,0.06287368981277458,0.7100571104325563
lyc0lh2d,cfg2,boot03,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7640397548675537,0.977945919209642,0.9801085701804054,0.9357780586575675,0.9999999999999998,1.0,0.7313739797109005,0.7429499565824766,0.532402304715318,0.06121244566131569,0.7027244706777437
lyc0lh2d,cfg2,boot03,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7588106989860535,0.9778938674055585,0.9802416659444008,0.9373620532805972,1.0,1.0,0.739386970480478,0.7503313327913098,0.5447941469572911,0.07260477935570311,0.7356512854152678
lyc0lh2d,cfg2,boot03,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6098197102546692,0.984134003007647,0.9885096344347623,0.9640460150606341,1.0,1.0,0.8595449331264083,0.860912374059149,0.7387285751623278,0.25147594639341814,0.8140336254428205
lyc0lh2d,cfg2,boot04,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7637733817100525,0.9777436838847602,0.9800131768278039,0.925010752044076,0.9999999999999999,1.0,0.6779096704247325,0.692946757763443,0.4546115009153794,0.0414263364454928,0.652246036284979
lyc0lh2d,cfg2,boot04,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7546539306640625,0.9777421197322366,0.98013818303916,0.9290511098038546,0.9999999999999999,1.0,0.6988775374710182,0.7120549219758824,0.4842404287107672,0.05555423074694893,0.687189995262097
lyc0lh2d,cfg2,boot04,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7607177495956421,0.9786473457387126,0.9810644818905881,0.9306440107006113,1.0,1.0,0.707648594737747,0.7216115233775635,0.4948650393279559,0.06696248217078685,0.7034908473858233
lyc0lh2d,cfg2,boot04,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7601715326309204,0.9783877392645501,0.9805544242913629,0.931056190896971,0.9999999999999998,1.0,0.7098366121399341,0.7236439875445394,0.4986066670961896,0.05769144033655277,0.6833680608204515
lyc0lh2d,cfg2,boot04,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7572938203811646,0.9780475385620478,0.9807089752721381,0.9340549116798719,1.0,1.0,0.7232633548573663,0.7358850701619931,0.5197867017942096,0.04476687860061611,0.6967231032451853
lyc0lh2d,cfg2,boot04,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6031759977340698,0.9842138998564212,0.9885157945272568,0.9644901517699958,0.9999999999999999,1.0,0.8614526217360386,0.8629562273688686,0.7419962928455561,0.24370772658831763,0.8344197788651723
lyc0lh2d,cfg2,boot05,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7699629068374634,0.977613958627052,0.9797872705103148,0.9266993050555103,0.9999999999999999,1.0,0.6863298054247741,0.6999807963739364,0.4667656807426036,0.04128814365285128,0.6872167867637378
lyc0lh2d,cfg2,boot05,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7585097551345825,0.978341129193091,0.9803663749970312,0.9271000137270284,1.0,1.0,0.6894900086216632,0.7029175925296268,0.4692826937977391,0.05515442968513389,0.6891479068316174
lyc0lh2d,cfg2,boot05,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.764342725276947,0.9784300137046545,0.9804442515567919,0.9286150665345613,0.9999999999999998,1.0,0.6977347276560495,0.7112890643687579,0.4807808026860586,0.061464391092904226,0.6936035751754731
lyc0lh2d,cfg2,boot05,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7607952356338501,0.9787890271549804,0.9810390929652958,0.9299593860345277,0.9999999999999999,1.0,0.70518287046401,0.7202728989941096,0.4905078172661045,0.0632254980154967,0.701775409565902
lyc0lh2d,cfg2,boot05,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7553849220275879,0.9789869686359199,0.981303420534921,0.9304743458419342,0.9999999999999999,1.0,0.7082176222445272,0.7237614554019155,0.4944229538688705,0.05958430917626291,0.701629157814239
lyc0lh2d,cfg2,boot05,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6360910534858704,0.9842887452143676,0.9886556620387373,0.9646611824243737,1.0,1.0,0.8622727192728593,0.8630751788208797,0.7434296975005801,0.25787976240222166,0.8386201225402069
lyc0lh2d,cfg2,boot06,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7717466354370117,0.9776237046685292,0.9796737417975824,0.9243128466162409,1.0,1.0,0.6741142297906385,0.6882864824078874,0.44962726955306065,0.04009797166357994,0.6790485529995243
lyc0lh2d,cfg2,boot06,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7617524862289429,0.978470357060326,0.9806197579035483,0.9268810043736988,0.9999999999999999,1.0,0.6891865390770916,0.703696542172268,0.4683416808414861,0.06082367563563869,0.6928759762641984
lyc0lh2d,cfg2,boot06,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7662228345870972,0.978683908178168,0.9808713421314206,0.9298720917059131,0.9999999999999999,1.0,0.7040072298452666,0.7175905344090672,0.48935792689108415,0.06618104085792648,0.6962229833703895
lyc0lh2d,cfg2,boot06,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7639515399932861,0.9790421943127631,0.9811119057078022,0.932656025289804,0.9999999999999999,1.0,0.7186062661571325,0.7328702117056282,0.5098721056642919,0.06327209809644417,0.6951985815238271
lyc0lh2d,cfg2,boot06,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7594205141067505,0.978794814116074,0.9812874569821964,0.9354998256194107,0.9999999999999999,1.0,0.7320638385050316,0.7447146912628381,0.5312151652696355,0.05618713952097227,0.6848484985590033
lyc0lh2d,cfg2,boot06,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6304411888122559,0.9841185062005371,0.9886210406704494,0.964057218925781,0.9999999999999999,1.0,0.8596834389950013,0.8611590453943646,0.7389461805739146,0.23656243684380068,0.8202058449581248
lyc0lh2d,cfg2,boot07,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7703113555908203,0.9780432685864432,0.9800741437890056,0.9261650504383014,0.9999999999999998,1.0,0.6841799866408351,0.6992973883087554,0.4626095047024703,0.044567769611086806,0.6702209427154819
lyc0lh2d,cfg2,boot07,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7638841271400452,0.9779675121521895,0.9800324689111879,0.9282187771293974,0.9999999999999999,1.0,0.694709286027376,0.7083212675763341,0.47779786657642886,0.056608800577225483,0.6943732090289776
lyc0lh2d,cfg2,boot07,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7690218687057495,0.9790354198716138,0.9811836361946684,0.9301723989679249,0.9999999999999999,1.0,0.7063041641172785,0.7212320715241506,0.4915686153261577,0.05305746729012921,0.700036437389765
lyc0lh2d,cfg2,boot07,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7645050287246704,0.9785446618052719,0.9806264699671119,0.9302150313029562,1.0,1.0,0.7054536369991998,0.7188785707852862,0.4918592979771824,0.0560272324355211,0.7020719045528948
lyc0lh2d,cfg2,boot07,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7604373693466187,0.9787776454974397,0.9810683068285808,0.9336697550026944,1.0,1.0,0.7228395068302472,0.7355923629207081,0.5172220867412769,0.061091034209872164,0.6930089270183624
lyc0lh2d,cfg2,boot07,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6065056324005127,0.9841235136192132,0.9886023909995898,0.9640232264776087,1.0,1.0,0.8594512331997769,0.8607332709190847,0.7385354508137743,0.23235815456560732,0.8236291403322511
lyc0lh2d,cfg2,boot08,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7619521617889404,0.9779980198543746,0.9802769578671864,0.9262105160123485,0.9999999999999999,1.0,0.6843580212677918,0.6978519603464827,0.4629810119855221,0.04125240684140666,0.6797580066497407
lyc0lh2d,cfg2,boot08,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7525739669799805,0.9778692633110231,0.9800005769115926,0.9277483621830486,0.9999999999999999,1.0,0.691905014776115,0.706531740752715,0.474062409807643,0.05767168776253514,0.6800033348431486
lyc0lh2d,cfg2,boot08,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7597744464874268,0.9782983206396326,0.9805605490641395,0.9295550637630492,0.9999999999999999,1.0,0.7020675889638168,0.7178504942527056,0.4874752180861457,0.053966721465525114,0.6982756719496934
lyc0lh2d,cfg2,boot08,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7557629346847534,0.9780403617929851,0.9803603187415033,0.9332780049032232,0.9999999999999999,1.0,0.7197157580392829,0.7336722390016889,0.5143695392531569,0.06113261620560281,0.6990527913155928
lyc0lh2d,cfg2,boot08,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7506242990493774,0.9788001108989931,0.9812462064090193,0.9357538769491001,0.9999999999999999,1.0,0.7327239002982854,0.7472946581134687,0.5323424624525449,0.05995776296315705,0.6864394305145348
lyc0lh2d,cfg2,boot08,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.6344519853591919,0.984210488191835,0.9884242829645299,0.9644517735113937,1.0,1.0,0.8614901134608167,0.8629260186325015,0.742075100921696,0.25653793693121696,0.830820135715656
lyc0lh2d,cfg2,boot09,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7749660015106201,0.9779166535622063,0.9798926350928154,0.9279112508573254,1.0,1.0,0.6931645836008374,0.7058130036326024,0.47567351806667535,0.039928867213010436,0.6708316634047441
lyc0lh2d,cfg2,boot09,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7619047164916992,0.9784260968983295,0.980599012299485,0.9322039683186674,0.9999999999999999,1.0,0.7153526991762,0.7286816064750038,0.5068088445680832,0.08016860869683932,0.7076096795160777
lyc0lh2d,cfg2,boot09,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7662709951400757,0.9792335309251682,0.9813561544358019,0.931534620818056,0.9999999999999999,1.0,0.7138590367657498,0.7298137072819988,0.5020099009003973,0.09142504519746256,0.6987725346790642
lyc0lh2d,cfg2,boot09,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7643480896949768,0.9783447841517061,0.9804251378487816,0.934025745462387,1.0,1.0,0.7239093274442495,0.7373080938083965,0.5200282227208675,0.08693715888754679,0.710304452134045
lyc0lh2d,cfg2,boot09,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7610883712768555,0.9786656369380158,0.9808384095134354,0.9356453523622557,1.0,1.0,0.7324751496974224,0.7458569740775555,0.5322402906415041,0.0868720409095679,0.7049603055832518
lyc0lh2d,cfg2,boot09,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.606703519821167,0.983952017433099,0.9886804949267862,0.9635887840042039,1.0,1.0,0.8578181692630334,0.8585249246247274,0.735744409216482,0.2465980882802584,0.8165395546911316
lyc0lh2d,pretrained,frozen,vn03,VN 3,66296,336,3.5,643,0.009698926028719681,32,0.7939311265945435,0.9778097294129451,0.9796901725809825,0.9267010957346299,1.0,1.0,0.6861613890170911,0.7008806524659558,0.46605340673107465,0.04103966998868007,0.6782346456565704
lyc0lh2d,pretrained,frozen,vn06,VN 6,66296,336,3.5,643,0.009698926028719681,32,0.7720503211021423,0.9785260311583571,0.9805259350539783,0.9283438635902458,1.0,1.0,0.6963798446517463,0.7128452162542324,0.4785491467051274,0.0509288411272391,0.6802586595119698
lyc0lh2d,pretrained,frozen,vn09,VN 9,66296,336,3.5,643,0.009698926028719681,32,0.7687128782272339,0.9790820134765242,0.9809560140302751,0.927309529902173,0.9999999999999999,1.0,0.6924584685303374,0.7095773253915703,0.4710211956040731,0.0537254090136052,0.6956929569785099
lyc0lh2d,pretrained,frozen,vn12,VN 12,66296,336,3.5,643,0.009698926028719681,32,0.7634508609771729,0.9791613831569683,0.9812952390449523,0.9285628095920565,1.0,1.0,0.6990100190867059,0.7176309600888416,0.48015426742097833,0.047585862445989356,0.6784308679411353
lyc0lh2d,pretrained,frozen,vn15,VN 15,66296,336,3.5,643,0.009698926028719681,32,0.7549774050712585,0.9787581640274183,0.9808841467143117,0.9268501113157067,1.0,1.0,0.6892524805621825,0.7061362901893065,0.46758665316498005,0.053282375019718595,0.6874454739050656
lyc0lh2d,pretrained,frozen,pooled512,Pooled embedding,66296,512,3.5,643,0.009698926028719681,32,0.5511655807495117,0.9784469987475348,0.9802781563677743,0.9385151498784314,1.0,1.0,0.7453328991298989,0.7581661443864827,0.5529410049363213,0.09391109916945459,0.744111098837924
