sweep_id,config,bootstrap,embedding,embedding_label,fold,n_per_half,pprop_edge,n_positive,positive_rate,knn_spearman,knn_pearson,knn_ap,knn_mae,ridge_spearman,ridge_pearson,ridge_ap,ridge_mae
lyc0lh2d,cfg0,boot03,vn12,VN 12,0,5000,3.5,51,0.0102,0.7132256130352752,0.6940396495709757,0.05524366376448358,0.4907229250655284,0.7718199293532702,0.7505886857529271,0.0442481248960751,0.4404951039998055
lyc0lh2d,cfg0,boot03,vn12@pca32,vn12@pca32,0,5000,3.5,51,0.0102,0.6897391206761718,0.6727058132546162,0.034162949262760214,0.5041837639481983,0.7069738794602392,0.6778651728026093,0.0328965825532971,0.4943325458818067
lyc0lh2d,cfg0,boot03,vn15,VN 15,0,5000,3.5,51,0.0102,0.7221124678226573,0.7027132853989568,0.04703859168843375,0.48473194059067737,0.7837410837237231,0.7623648115433294,0.048752791985525665,0.43050648089030563
lyc0lh2d,cfg0,boot03,vn15@pca32,vn15@pca32,0,5000,3.5,51,0.0102,0.69956224383164,0.6818880105302816,0.033857907239619865,0.4969042261390644,0.7161771445445599,0.6865363906268207,0.03422708313891855,0.48705653217612177
lyc0lh2d,cfg0,boot03,pooled512,Pooled embedding,0,5000,3.5,51,0.0102,0.8441913281584386,0.840573768848303,0.10648468220212272,0.3482559648267024,0.8515640778950782,0.8431496357649751,0.11949995028489832,0.3474996388105515
lyc0lh2d,cfg0,boot03,pooled512@pca32,pooled512@pca32,0,5000,3.5,51,0.0102,0.8412187779442422,0.8387933110935858,0.09342891100983203,0.35054447134373357,0.848716723099781,0.8440175104661554,0.12031600640917477,0.3483686576120511
lyc0lh2d,cfg0,boot03,pooled+vn15,pooled+vn15,0,5000,3.5,51,0.0102,0.8177503900064177,0.8136899717955228,0.07569212902816659,0.3777240640733334,0.8563129036987578,0.8478166468674746,0.1293596398100422,0.3414640458895625
lyc0lh2d,cfg0,boot03,pooled+vn15@pca32,pooled+vn15@pca32,0,5000,3.5,51,0.0102,0.8188829121304685,0.8135555700660644,0.05220420473152132,0.3778186766492585,0.8293716788252844,0.8208636831947296,0.07256540352689071,0.37153362589679384
lyc0lh2d,cfg0,boot03,pooled@scaled,pooled@scaled,0,5000,3.5,51,0.0102,0.8386017153463904,0.8355055264506648,0.09985283355022853,0.3537078642412289,0.8583681679750965,0.8505153450751828,0.12913321269975533,0.33742901548292203
lyc0lh2d,cfg0,boot03,pooled@scaled@pca32,pooled@scaled@pca32,0,5000,3.5,51,0.0102,0.8358701878761718,0.8339342016969805,0.07950820587981455,0.3554083560475103,0.8410113070581406,0.8355261806115255,0.09195858728588441,0.35620013036422216
lyc0lh2d,cfg0,boot03,pooled+randproj,pooled+randproj,0,5000,3.5,51,0.0102,0.8437114901347549,0.8390652890503174,0.09376850178563245,0.3495762343004813,0.8567264085434289,0.8487852723019544,0.1220399261034115,0.33962832929301445
lyc0lh2d,cfg0,boot03,pooled+randproj@pca32,pooled+randproj@pca32,0,5000,3.5,51,0.0102,0.8393925033166526,0.8363902839654533,0.0845706337691026,0.3523601086015372,0.8452801894064894,0.8392241543533234,0.08673494387167799,0.3518301513448603
lyc0lh2d,cfg0,boot03,z,z,0,5000,3.5,51,0.0102,0.8636787643757678,0.8583136137516937,0.1529249629922137,0.3274090235219361,0.8511715251705818,0.8439472812992181,0.17882211393343994,0.3492242982011786
lyc0lh2d,cfg0,boot03,z@pca32,z@pca32,0,5000,3.5,51,0.0102,0.8635130710901135,0.8589284984871537,0.16005586868806723,0.3278207051634311,0.8707211291311212,0.8653813282461842,0.18440794733052013,0.31769060268009286
lyc0lh2d,cfg0,boot03,pred1,pred1,0,5000,3.5,51,0.0102,0.8274433323827741,0.8094400667211057,0.07861280098373649,0.3816202117773957,0.8726397712472724,0.8640391136783752,0.2405948369149803,0.31949142397592634
lyc0lh2d,cfg0,boot04,vn03,VN 3,0,5000,3.5,51,0.0102,0.6604553229917307,0.6460745543877574,0.03220920416007233,0.5195109220169332,0.735806325212035,0.7083664307689634,0.028325853942303893,0.47107334461639017
